year,doy,date,block,treatment,tussock,moisture,TOC,TN,mbc,mbn,labile,nh4,no3,tfpa,po4,TRS,BG,NAG,PHOS,LAP,PHENOX,root_phos,CO2,soil_percentc,soil_percentn,leaf_percentc,leaf_percentn,rhizome_percentc,rhizome_percentn,root_percentc,root_percentn,soil_d15N,leaf_d15N
2012,160,2012-06-08,3,A.O,I,0.83652,885.7215623,116.8397281,3087.327147,231.5358232,31.83270375,3.222665318,12.62802564,15.9820128,8.916837639,,170.7247209,113.7877927,973.5571192,23.42034876,1.614937379,,0.343281002,34.57,1.226,,,,,,,,
2012,160,2012-06-08,3,C.N,I,0.89797,949.2739073,95.26233976,6007.039533,460.2852104,17.56422674,3.354401183,2.752424879,11.45740068,15.4146131,,809.4680153,597.2483613,2477.118876,16.17256207,0.080816079,,1.626849923,45.94,1.341,,,,,,,,
2012,160,2012-06-08,3,C.O,I,0.88001,1048.1849,149.5502018,3352.937776,343.6616272,26.84045841,8.214935916,4.333303682,14.29221881,8.851103445,,219.3868184,209.1033073,2010.782992,29.54894453,2.042205493,,2.114144807,41.03,1.346,,,,,,,,
2012,160,2012-06-08,4,A.N,I,0.83828,623.0814215,116.1942056,2891.415251,316.1522029,23.2281609,11.17275421,0.982254304,11.07315238,6.049098631,,797.6095976,263.7263389,1590.142421,22.51332451,1.952882491,,1.362839919,41.69,1.759,,,,,,,,
2012,160,2012-06-08,4,A.O,I,0.80571,427.1001546,70.87635482,1956.190958,229.9149734,20.08565909,9.247917533,2.032580022,8.805161539,4.042823477,,922.5871114,665.8021396,2228.218589,14.44768738,1.805331646,,1.260941474,32.09,1.288,,,,,,,,
2012,160,2012-06-08,4,C.N,I,0.87406,962.0598761,113.5754201,3813.854394,285.9944677,20.70752269,4.210178853,4.124400243,12.37294359,14.30070516,,331.1292418,679.1806185,3702.858699,29.69267591,0.44002847,,1.798356348,42.17,0.866,,,,,,,,
2012,160,2012-06-08,4,C.O,I,0.89351,800.8288605,87.60046113,5762.767394,600.1934469,16.55031945,3.568313626,3.764505707,9.217500112,14.37520948,,308.8222052,493.9576807,2468.928869,36.62570249,1.778587614,,2.765978744,43.72,1.328,,,,,,,,
2012,160,2012-06-08,5,A.N,I,0.92285,1345.571298,126.6688878,9431.021697,878.1854071,10.8833947,0.989971336,0,9.893423367,21.08188278,,846.5604229,545.3269682,4421.978918,21.61683113,0,,2.407804926,,,,,,,,,,
2012,160,2012-06-08,5,A.O,I,0.80406,513.5998434,56.78773158,2515.372618,245.6293577,8.739969618,2.864823492,1.410423683,4.464722443,6.46127897,,413.0324502,177.7820995,1441.742569,14.6037861,0.405735834,,1.799720528,36.1,1.392,,,,,,,,
2012,160,2012-06-08,5,C.N,I,0.88277,1136.533702,125.9641183,3076.025317,348.5465898,19.93143763,1.617748214,3.413389641,14.90029978,10.94593354,,576.4848601,241.1975113,3221.792633,35.66534341,8.485182986,,1.893054254,37.78,1.097,,,,,,,,
2012,160,2012-06-08,5,C.O,I,0.90823,938.9503794,55.22829174,5367.545682,420.0369448,5.488032713,0.830203343,0,4.65782937,12.12114232,,129.4892492,835.0661354,4537.235981,14.13570709,0,,2.603435143,46.12,1.071,,,,,,,,
2012,171,2012-06-19,1,A.N,I,0.86044,1483.041346,146.4427065,3483.35866,503.5894994,9.742338875,0,0,9.742338875,24.00388826,,213.0621022,223.8275464,2667.401483,125.4997483,1.273302963,,2.554896346,43.74,1.151,,,,,,,,
2012,171,2012-06-19,1,C.N,I,0.70028,363.4804401,51.73685901,1859.146134,261.6991585,7.326374895,1.327280005,0,5.99909489,8.380354897,,124.3517534,64.64447582,1197.291531,40.07690083,0.22231056,,0.5591187,21.08,1.073,,,,,,,,
2012,171,2012-06-19,2,A.N,I,0.89119,1642.741533,256.5339564,2545.915826,343.8282088,70.05775788,34.86990661,0,35.18785127,35.55720947,,161.770156,791.536938,3355.264654,117.4044481,3.883907073,,2.530869969,40.87,1.572,,,,,,,,
2012,171,2012-06-19,2,C.N,I,0.85262,601.2810119,44.41431384,4720.767397,523.3473407,145.6953934,141.4825223,0,4.212871074,31.33755762,,352.5363667,821.7070599,3227.236799,93.52733512,0.183333054,,1.573424114,45.44,1.387,,,,,,,,
2012,171,2012-06-19,3,A.N,I,0.85817,654.7766152,62.25046337,3255.360916,337.4064841,18.668495,12.02432666,2.836614334,3.807554005,22.50493889,,87.29110512,617.4543216,2984.778622,50.5400467,0,,2.028606608,44.49,1.1,,,,,,,,
2012,171,2012-06-19,3,C.N,I,0.87244,1034.961864,68.287202,3563.296021,350.0115998,10.18665825,5.140509277,1.264650426,3.781498552,54.39725326,,642.0627313,765.3183516,3071.680095,28.83466541,0,,2.060268767,44.48,0.8477,,,,,,,,
2012,171,2012-06-19,4,A.N,I,0.8443,711.6266763,108.5420435,3546.292484,453.3948092,30.79309449,18.11228724,0,12.68080725,23.94120543,,492.3707934,219.1544409,1514.741212,118.2461431,2.402220983,,1.483471136,41.48,1.823,,,,,,,,
2012,171,2012-06-19,4,C.N,I,0.71547,431.7733615,44.64420515,3870.202998,381.0074965,6.601332117,1.522024085,0,5.079308032,12.22054289,,494.4887579,629.6878551,3226.681149,25.08993378,0.00285853,,1.123423223,31.16,0.9072,,,,,,,,
2012,171,2012-06-19,5,A.N,I,0.80424,802.6103185,54.85455608,4901.426486,506.9842828,4.771672192,0,0,4.771672192,41.20315953,,596.5149796,969.9155488,2234.697219,28.48597166,0.055396918,,1.139417251,32.8,0.781,,,,,,,,
2012,171,2012-06-19,5,C.N,I,0.8113,821.3171401,92.56583275,3299.455804,415.768495,9.805298978,2.517672841,0,7.287626137,31.72944147,,364.8506943,217.4309883,1845.3794,27.46330805,0.204475225,,0.826261457,43.82,2.165,,,,,,,,
2012,181,2012-06-29,1,A.N,I,0.79431,469.0331164,36.87577536,8707.112102,331.3917989,2.509769429,0,0,2.509769429,0,,826.134443,567.0474864,3036.931904,41.33631322,0.052603325,,2.221501211,44.88,1.02,,,,,,,,
2012,181,2012-06-29,1,C.N,I,0.864,908.8594452,91.25186574,5223.458937,559.5365575,11.76163744,1.891436548,0,9.870200888,0,,591.0894368,268.6833683,1034.371581,39.67619651,1.579391096,,1.726600227,41.49,1.068,,,,,,,,
2012,181,2012-06-29,2,A.N,I,0.76315,529.4334809,68.21468389,1728.657175,181.2850127,10.48636163,0.63073064,0,9.855630993,0,,575.2432659,329.0815281,966.701318,19.73008078,0,,0.883113744,39.12,1.315,,,,,,,,
2012,181,2012-06-29,2,C.N,I,0.85195,751.4006118,102.3652313,4348.124691,534.1388179,20.92567502,3.389024381,0,17.53665064,1.578364972,,834.0001909,649.8252432,2678.646242,67.38182709,3.444529822,,2.119446113,41.57,1.644,,,,,,,,
2012,181,2012-06-29,3,A.N,I,0.79517,491.1221702,72.67598133,3347.010444,355.9792528,11.01224978,1.410349233,0,9.601900547,0,,238.9715139,421.6618765,1627.372819,47.75430434,3.618456684,,1.900939182,40.06,1.575,,,,,,,,
2012,181,2012-06-29,3,C.N,I,0.71514,657.8769853,44.67022762,859.4567782,159.0831415,7.50637394,0,0,7.50637394,2.403432323,,215.6461368,84.0936432,656.8726147,22.92102527,1.209971579,,0.667259003,25.84,1.494,,,,,,,,
2012,181,2012-06-29,4,A.N,I,0.73807,573.0381049,55.94263994,2775.144211,145.4899324,11.05477274,3.450815443,0,7.603957292,0,,216.1753588,144.8793449,835.3008765,27.86183825,2.22043352,,1.116866445,27.98,1.361,,,,,,,,
2012,181,2012-06-29,4,C.N,I,0.84911,776.9175307,66.18805467,3161.193805,438.2613666,12.19746875,0,0,12.19746875,0,,160.8981282,234.2262507,2360.20595,49.98201876,4.342824449,,2.526945385,42.75,0.9385,,,,,,,,
2012,181,2012-06-29,5,A.N,I,0.88135,544.3030216,53.8936638,2808.009162,306.1343771,3.382395082,0,0,3.382395082,0,,544.4943302,743.8924955,2341.606394,51.79547669,0,,1.8821894,43.69,1.124,,,,,,,,
2012,181,2012-06-29,5,C.N,I,0.79219,781.6928125,62.39465836,5402.298982,268.0109886,4.291871582,0,0,4.291871582,0,,785.3309733,603.6462891,2742.971051,35.4575928,0.50220443,,2.729727593,43.09,1.794,,,,,,,,
2012,193,2012-07-11,1,A.N,I,0.74377,719.6902058,70.02578513,4553.47997,415.5412277,7.110857093,1.397821077,0,5.713036016,0,,210.140688,0,,6.617600726,0.831904879,,2.085935324,38.98,1.164,,,,,,,,
2012,193,2012-07-11,1,A.O,I,0.74012,630.6628539,98.83289359,1175.271265,126.0265983,16.21107138,3.443282397,0.209899621,12.55788936,0,,60.29780818,0,,3.148146095,0,,0.556609719,28.86,1.814,,,,,,,,
2012,193,2012-07-11,1,C.N,I,0.81733,655.5736877,63.36829506,2639.19832,344.6927997,3.018948218,0,0,3.018948218,0,,113.061528,0,,71.98399427,14.45010946,,1.287139287,40.9,1.359,,,,,,,,
2012,193,2012-07-11,1,C.O,I,0.79261,877.560506,114.6442516,2442.870837,310.3309779,23.12735086,3.794397294,0,19.33295357,0,,100.5862923,0,,8.587626151,21.43283868,,0.894266188,34.68,1.361,,,,,,,,
2012,193,2012-07-11,2,A.N,I,0.81065,670.3786569,63.19348825,4451.566798,515.9536699,7.483616266,2.118593278,0,5.365022988,0,,290.267952,226.5636202,,13.38775398,2.319168184,,1.414348602,44.62,1.351,,,,,,,,
2012,193,2012-07-11,2,A.O,I,0.78223,1120.433209,91.35201924,2297.232189,255.6652085,11.18041763,2.187890207,0.252325331,8.740202089,0,,91.27054606,26.87693222,,7.385271797,2.812394414,,0.613517776,38.75,2.04,,,,,,,,
2012,193,2012-07-11,2,C.N,I,0.76566,1039.811089,91.52427538,3878.690735,360.9270064,14.14515594,3.671164917,1.636681537,8.837309485,0,,132.7605111,581.0519252,,9.955882771,2.353956877,,1.626415347,35.82,1.596,,,,,,,,
2012,193,2012-07-11,2,C.O,I,0.79525,629.4596838,98.96196542,2397.59606,288.2487123,14.56559782,4.601480799,0,9.964117016,0,,208.9190988,52.30400444,,3.618430916,12.7027559,,0.704240746,38.53,1.962,,,,,,,,
2012,193,2012-07-11,3,A.N,I,0.79497,582.0370115,39.54263428,3030.073231,225.3611162,4.690243001,1.384786911,0,3.30545609,0,,71.45733566,0,,36.96946219,1.730451741,,1.280809072,42.92,0.7992,,,,,,,,
2012,193,2012-07-11,3,A.O,I,0.89975,1095.507593,89.18164843,6231.08133,873.6525974,16.48366724,4.849282002,0,11.63438523,0,,267.5283288,969.0034112,,19.04681423,5.277966748,,1.65163245,34.3,1.295,,,,,,,,
2012,193,2012-07-11,3,C.N,I,0.77969,544.7354229,64.50936593,2643.234893,288.3341641,9.521693782,1.635892852,0,7.88580093,0,,49.70145767,92.83460632,,8.351842882,1.97061685,,0.983195143,36.01,1.685,,,,,,,,
2012,193,2012-07-11,3,C.O,I,0.78164,739.2373613,121.5251074,2500.43152,305.2705407,17.99802509,5.365940366,0,12.63208473,0.517628996,,18.18727494,0,,33.54065509,24.31233671,,0.692556389,35.8,1.839,,,,,,,,
2012,193,2012-07-11,4,A.N,I,0.79738,791.7188774,113.6257448,2842.596912,254.2645892,14.70970657,3.122281284,1.903316608,9.684108681,0,,306.7472192,160.8948464,,9.357100183,2.697792028,,1.554640423,41.16,1.369,,,,,,,,
2012,193,2012-07-11,4,A.O,I,0.82913,,,,,6.207938416,0,0,6.207938416,0,,476.175705,57.62290125,,21.75296933,0.826397767,,2.216223151,39.55,1.147,,,,,,,,
2012,193,2012-07-11,4,C.N,I,0.80978,496.3473096,77.25238001,2747.782427,306.3571225,12.29218485,1.496417159,0,10.79576769,0,,124.5836361,0,,10.64962377,4.056826294,,1.083472361,34.99,1.472,,,,,,,,
2012,193,2012-07-11,4,C.O,I,0.79473,557.4541392,60.79969219,2161.674493,236.8586478,9.198007354,2.326140463,0,6.871866891,0,,143.2653285,36.95962247,,13.38478214,9.303679026,,0.683771779,36.91,1.695,,,,,,,,
2012,193,2012-07-11,5,A.N,I,0.7122,753.8401164,75.83819586,2866.701075,380.6404356,11.39602836,3.359330217,0,8.036698142,0.173160421,,108.5689123,54.08795079,,15.89031563,3.095094078,,1.377925537,30.1,1.251,,,,,,,,
2012,193,2012-07-11,5,A.O,I,0.83748,1163.953453,108.8808244,2461.934805,313.5268701,10.35189119,3.199669136,0,7.152222051,0,,321.7354897,112.7303412,,15.78646023,9.138545156,,1.711503045,40.01,1.548,,,,,,,,
2012,193,2012-07-11,5,C.N,I,0.81335,701.6479717,68.79356344,3031.392208,373.7217534,8.302005467,3.190676673,0,5.111328794,0,,56.98131332,0,,11.44892427,3.740994042,,1.328720638,37.66,1.026,,,,,,,,
2012,193,2012-07-11,5,C.O,I,0.72599,654.1735301,51.68820509,1022.392965,114.7192416,14.13523248,4.374601676,0,9.760630808,0,,0,0,,0.161547857,4.631438516,,0.418971861,27.82,1.198,,,,,,,,
2012,208,2012-07-26,1,A.N,I,0.83541,788.9536837,62.39937149,3093.516814,304.2347313,10.98710457,5.159606867,0,5.827497705,0,,374.9799549,149.5209177,2276.952948,35.83786108,4.377765118,,1.633763679,39.11,1.733,,,,,,,,
2012,208,2012-07-26,1,C.N,I,0.82484,929.1554834,82.14153879,2562.121707,348.702297,14.24394045,1.912693959,0,12.33124649,0,,514.324153,299.3368272,2795.793284,31.09182844,2.854952201,,1.415875638,38.25,1.459,,,,,,,,
2012,208,2012-07-26,2,A.N,I,0.81139,651.8489496,64.17972788,1862.992578,142.8585175,12.66127076,1.807858278,0,10.85341248,1.044171555,,258.6050314,191.6834122,939.0314404,26.01854798,2.851909114,,1.581633431,38.14,1.547,,,,,,,,
2012,208,2012-07-26,2,C.N,I,0.82765,497.2192023,32.80289449,3453.312411,431.7277494,2.393835526,0,0,2.393835526,0,,0,0,0,15.0075085,0.293594106,,1.267118049,44.15,0.7278,,,,,,,,
2012,208,2012-07-26,3,A.N,I,0.8739,828.4562922,63.6926038,5420.269229,570.9203329,8.868598267,1.281364635,0,7.587233632,0,,477.0253641,683.0150962,4155.603699,38.67174762,2.392169858,,1.739625975,42.55,1.143,,,,,,,,
2012,208,2012-07-26,3,C.N,I,0.85568,750.1668061,77.96537507,2126.262387,254.3439719,10.07516918,1.116123075,0,8.959046101,0,,603.8128536,409.9871599,3684.276382,40.76502586,1.356141566,,2.185553813,41.93,1.598,,,,,,,,
2012,208,2012-07-26,4,A.N,I,0.83336,566.128367,89.81964101,3073.648222,375.8686714,23.38079025,3.589152946,0,19.79163731,0,,225.5511585,82.08678673,827.0222747,15.00510655,1.780343127,,1.523663464,37.9,1.778,,,,,,,,
2012,208,2012-07-26,4,C.N,I,0.8459,648.4549433,51.36012763,3226.146164,282.6394566,9.992074666,1.897349448,0,8.094725218,0,,281.4883451,371.6983764,2770.007225,13.33648983,1.788199697,,0.992854126,41.73,1.324,,,,,,,,
2012,208,2012-07-26,5,A.N,I,0.83049,656.3726599,41.43232166,2079.312618,228.9984124,9.300106624,2.752506135,0,6.547600489,0,,556.8421532,941.4094753,2821.523289,27.9710106,1.252725636,,1.338690888,40.31,1.095,,,,,,,,
2012,208,2012-07-26,5,C.N,I,0.76768,635.2318087,50.23025984,1863.082258,176.6929616,9.71025589,1.241689876,0,8.468566015,0,,367.7053554,926.6157108,1202.647684,22.84397853,2.065479186,,1.576461325,36.92,1.715,,,,,,,,
2012,225,2012-08-12,1,A.N,I,0.71992,482.2452564,52.76896503,1549.855943,136.339571,8.17086381,0.800047233,0,7.370816578,0.587602762,,2060.077945,611.678847,2084.772671,29.38097485,5.627651998,,0.779059737,25.51,1.184,,,,,,,,
2012,225,2012-08-12,1,A.O,I,0.72778,829.7731176,102.1556299,1279.277234,127.4336025,21.65441304,2.833457979,0,18.82095506,0,,319.8550989,133.8981061,1361.313701,20.69769443,0.125337463,,0.388104206,33.7,2.212,,,,,,,,
2012,225,2012-08-12,1,C.N,I,0.74846,586.84651,66.30335394,1357.972652,135.691586,9.32060236,3.413202696,0,5.907399665,0,,155.562836,67.55124394,742.5504426,18.82490373,0.090581724,,0.6028029,37.98,1.837,,,,,,,,
2012,225,2012-08-12,1,C.O,I,0.77169,759.5189608,99.62904188,1744.279815,195.2218924,21.87902782,7.675161733,0,14.20386609,0,,262.3082446,321.8883207,3654.768846,52.77255391,2.846091305,,1.406382143,37.72,1.943,,,,,,,,
2012,225,2012-08-12,2,A.N,I,0.81357,805.6964112,89.03152599,1991.946596,284.2726061,10.95999982,1.679722637,1.797406554,7.482870625,1.405379032,,614.7095464,197.2120543,1743.21799,50.85976896,0.717536173,,0.876197027,40.54,1.977,,,,,,,,
2012,225,2012-08-12,2,A.O,I,0.78605,612.986701,67.88594763,2132.717435,225.8147011,12.11587207,1.854025532,0,10.26184654,0,,381.6594823,157.4663567,1089.480589,17.81712206,0,,0.506361754,40.43,2.171,,,,,,,,
2012,225,2012-08-12,2,C.N,I,0.71574,517.1418976,63.6444401,1506.829192,195.8572526,11.19698937,1.821571511,0,9.375417856,20.06079756,,43.82957105,81.70537893,537.9031135,22.67675557,0.025687295,,1.676751089,27.84,1.149,,,,,,,,
2012,225,2012-08-12,2,C.O,I,0.70442,535.762404,61.54051868,1663.424542,208.3280586,12.46652567,1.039553674,0,11.426972,0,,228.4182319,182.1726799,1481.483948,35.17420373,2.637134925,,0.805132383,33.9,1.811,,,,,,,,
2012,225,2012-08-12,3,A.N,I,0.85547,976.1301981,87.24494951,3122.211307,335.1841339,8.77329545,0,0,8.77329545,15.21076871,,1073.430776,1096.04016,3965.608053,25.4230974,0,,1.605655951,39.4,1.446,,,,,,,,
2012,225,2012-08-12,3,A.O,I,0.75963,629.6008587,67.68989246,1438.013759,152.8598621,15.09916262,0,0,15.09916262,0,,651.0850828,1329.955961,1492.08881,16.67353182,0.17740535,,1.276462065,31.28,1.247,,,,,,,,
2012,225,2012-08-12,3,C.N,I,0.74475,546.3693935,75.32250766,1190.324613,115.8302136,15.21916694,4.022685045,0,11.19648189,0,,217.6340777,122.2243559,621.6692188,11.10930908,0,,0.291263899,36.09,1.796,,,,,,,,
2012,225,2012-08-12,3,C.O,I,0.77979,731.7764929,108.3599264,1146.891158,126.7085425,21.08262486,2.956110349,0,18.12651451,0,,369.0185727,159.5345302,1374.682256,50.5735573,8.120637138,,0.687261693,34,1.919,,,,,,,,
2012,225,2012-08-12,4,A.N,I,0.73167,339.3456271,46.49503505,1296.270747,177.5430427,6.146671256,0,0,6.146671256,1.197742988,,261.5234706,126.3281215,670.3609552,13.90911762,0.016411965,,1.14580425,24.57,1.322,,,,,,,,
2012,225,2012-08-12,4,C.N,I,0.77838,643.1001271,48.09642953,5569.350151,377.7836087,5.983986226,1.78748731,0,4.196498916,0,,229.7705083,300.7868129,2158.145261,20.43770484,0.093341374,,2.690042127,43.7,1.748,,,,,,,,
2012,225,2012-08-12,4,C.O,I,0.77089,450.3839353,46.97919956,985.967285,116.7891256,8.922851613,0.986748606,0,7.936103008,0,,349.4412919,171.1428184,1444.811019,25.4525339,0.421500529,,0.695904917,35.01,1.666,,,,,,,,
2012,225,2012-08-12,5,A.N,I,0.82155,691.5255353,58.8089852,2232.888874,208.027353,5.123349445,0,0,5.123349445,0,,250.5259455,725.1372353,3052.323841,39.66953683,0.064163286,,1.426416559,38.74,1.574,,,,,,,,
2012,225,2012-08-12,5,A.O,I,0.76059,590.4888544,57.60681947,1905.046924,210.7217594,11.91881788,1.826308587,0,10.09250929,0,,463.2055706,263.4387382,1684.329027,26.50523845,1.666539887,,0.841043646,31.64,1.468,,,,,,,,
2012,225,2012-08-12,5,C.N,I,0.74895,526.1145761,59.81632692,1341.390648,184.6197203,13.44968813,3.420156103,0,10.02953203,0,,404.0258112,204.6312463,1429.514633,20.76450506,0.246330801,,0.824164522,28.81,1.233,,,,,,,,
2012,225,2012-08-12,5,C.O,I,0.8038,633.9227602,65.30766726,1604.690398,191.1420311,10.47410309,3.548928935,0,6.925174158,0,,675.9788121,200.6007079,1618.280724,24.40017829,0,,1.060828306,35.56,1.514,,,,,,,,
2010,147,2010-05-27,1,C.N,T,0.834,1376.507629,51.65864574,3217.739208,104.5877505,12.04965861,2.254197924,4.645682264,5.149778422,17.96699688,,,,,,,,,,,,,,,,,,
2010,147,2010-05-27,2,C.N,T,0.847058824,994.2280165,59.7886423,4549.476631,183.3976493,12.95837644,1.912852457,7.430834611,3.614689369,0.756546632,,,,,,,,,,,,,,,,,,
2010,147,2010-05-27,3,C.N,T,0.844,1398.365499,70.27182507,3230.100662,150.0577694,15.86393944,2.529535853,6.894857044,6.439546547,24.58994703,,946.9240316,311.7503952,795.1770355,0,0.384348217,,,,,,,,,,,,
2010,147,2010-05-27,4,C.N,T,0.85,848.695825,48.4629687,3659.827362,117.8548576,10.94627811,1.950359368,5.750050592,3.24586815,19.52954885,,698.7688355,184.9226801,583.0815608,0,0.790993506,,,,,,,,,,,,
2010,147,2010-05-27,5,C.N,T,0.808,925.9025845,74.55479806,2120.561941,127.90484,17.23807227,4.712896001,3.223833512,9.301342752,3.325162062,,705.0135916,205.6192725,748.0447742,1.697489466,0.582311926,,,,,,,,,,,,
2010,161,2010-06-10,1,C.N,T,0.75094,701.6729269,23.59603014,1563.79944,138.1060914,4.405667599,3.032190195,0,1.373477403,0.441390658,,317.6108039,239.3167589,807.7131759,7.448201263,0.034125822,3899.794493,,,,,,,,,,,
2010,161,2010-06-10,2,C.N,T,0.77518,330.6800971,10.5790682,1925.943011,113.3856259,0.743548352,0,0,0.743548352,4.557867313,,863.1000231,235.447804,740.2917001,5.987477502,0,15545.75951,,,,,,,,,,,
2010,161,2010-06-10,3,C.N,T,0.80222,1231.195037,74.49056593,2954.348166,269.2486019,18.43884197,3.92156956,0.3591366,14.15813581,9.888774527,,708.6776958,337.4754224,1390.04285,3.899643051,0.011255068,4591.479602,,,,,,,,,,,
2010,161,2010-06-10,4,C.N,T,0.69554,285.5787931,9.716660283,992.7396435,75.96580478,1.658140908,0.80446972,0,0.853671189,8.556536244,,612.4245548,103.879608,520.7099525,0,0.215353824,4558.677228,,,,,,,,,,,
2010,161,2010-06-10,5,C.N,T,0.81968,950.3595802,56.12273946,3228.58821,194.9804522,9.826148696,1.471492837,4.107929301,4.246726559,2.013793184,,434.2927798,137.2672206,795.4001754,0,0.047134967,11243.27184,,,,,,,,,,,
2010,174,2010-06-23,1,C.N,T,0.81,595.3505292,27.53340082,1687.236125,116.7415994,11.22052382,2.531581576,2.937332346,5.751609896,1.051452326,,1176.473356,495.6580441,1318.760694,7.268122602,0,,,,,,,,,,,,
2010,174,2010-06-23,2,C.N,T,0.836,621.5120667,38.69334182,4241.637452,324.5299566,16.23358718,3.294523968,6.558522554,6.380540653,5.20675516,,1059.16064,333.0647131,1455.53364,11.39838316,0.292746676,27350.93978,,,,,,,,,,,
2010,174,2010-06-23,3,C.N,T,0.822,929.1557335,31.83508067,2757.04772,185.3818852,12.52107222,2.480147257,1.5961806,8.44474436,12.52049887,,1008.388698,355.4788483,1179.107586,6.902960392,0.286877097,,,,,,,,,,,,
2010,174,2010-06-23,4,C.N,T,0.84,848.1260914,27.34839618,3105.146646,230.109455,10.18829206,0.782449442,4.819895349,4.585947272,1.383489549,,1663.574116,772.3665394,1491.024144,10.54472105,0.614974907,15654.47801,,,,,,,,,,,
2010,174,2010-06-23,5,C.N,T,0.694,131.7274515,0.834380553,929.0972621,66.17033512,2.109734277,0.925911965,0.132642459,1.051179853,2.707862306,,881.9763547,334.1066186,660.4491403,0.230923389,0.373115269,11805.03887,,,,,,,,,,,
2010,189,2010-07-08,1,C.N,T,0.83686,670.7219117,26.4985005,1921.449656,146.5422021,2.130912487,0.078344831,2.052567656,0,11.07606424,,795.174866,422.7591937,729.4544533,11.1645174,0,17350.76788,,,,,,,,,,,
2010,189,2010-07-08,2,C.N,T,0.83756,848.0870128,48.86051565,3000.694634,269.5449258,6.172811866,0.550777088,5.622034777,0,22.20885712,,1344.247251,353.9799952,965.9379806,18.57695402,0.024020621,6844.206698,,,,,,,,,,,
2010,189,2010-07-08,3,C.N,T,0.82408,588.0368332,24.25179025,2064.831393,147.8319858,4.213137385,1.271433467,2.941703918,0,16.19228813,,1361.857537,638.0830163,730.1482684,13.91859814,0,22089.54142,,,,,,,,,,,
2010,189,2010-07-08,4,C.N,T,0.77646,491.9583023,26.32599627,2070.675918,146.5407494,0.657526711,0.657526711,0,0,0,,652.4418417,190.2874052,582.5722099,7.30767807,0.0045535,18425.5868,,,,,,,,,,,
2010,189,2010-07-08,5,C.N,T,0.8251,809.7458905,31.97683944,4238.69683,325.8347019,0,0,0,0,0,,681.0565827,225.8748288,1391.500489,28.63159208,0.100877176,11800.59417,,,,,,,,,,,
2010,202,2010-07-21,1,C.N,T,0.84274,1177.260429,66.14318204,4391.119511,291.1140725,9.360701814,0,1.793785561,7.566916253,0.108597207,,1161.885136,643.406031,1567.088532,17.12751606,0.119353035,9143.882753,,,,,,,,,,,
2010,202,2010-07-21,2,C.N,T,0.80026,398.2234329,18.35891398,3571.122091,227.6595042,3.499404999,0,1.412289563,2.087115436,4.063906594,,947.8840841,386.8448401,1001.570228,10.92571989,0.26417827,11445.3409,,,,,,,,,,,
2010,202,2010-07-21,3,C.N,T,0.83688,598.2430082,21.57237286,2950.687409,195.7294515,9.020641685,0.199739276,8.820902409,0,0.563794556,,1321.017392,463.17153,1216.205806,12.27308691,1.697756528,2956.229298,,,,,,,,,,,
2010,202,2010-07-21,4,C.N,T,0.77832,833.8573963,41.63469413,2828.642829,221.6706459,7.538913835,0.220462857,1.95912098,5.359329999,0.020735451,,716.5376401,219.704921,963.2063469,12.39680207,1.575165789,6763.173665,,,,,,,,,,,
2010,202,2010-07-21,5,C.N,T,0.85678,823.5661568,72.65445603,2836.667636,212.6052385,6.146971831,0,2.819833085,3.327138746,2.268898127,,849.0645418,354.2592716,1210.733158,11.12272145,2.392341494,7109.89665,,,,,,,,,,,
2010,216,2010-08-04,1,C.N,T,0.848,502.9934338,27.65949783,1564.236084,102.6134564,26.606445,7.252235255,5.86131318,13.49289657,15.06288079,,712.923132,729.0171868,1108.097425,9.372625742,0.00340957,7337.531638,,,,,,,,,,,
2010,216,2010-08-04,2,C.N,T,0.754,444.3843297,26.01821644,1229.215646,77.51432669,0.156744564,0,0.156744564,0,0,,978.2763371,361.7483075,862.7178499,9.998781192,0.032303139,3979.778947,,,,,,,,,,,
2010,216,2010-08-04,3,C.N,T,0.812,543.8623972,32.31545528,2207.505719,102.757879,7.118539074,2.830659688,3.92932118,0.358558206,10.16466261,,1310.806241,426.4205864,783.4813181,13.68094538,0,3070.130437,,,,,,,,,,,
2010,216,2010-08-04,4,C.N,T,0.852,579.1977959,27.61437459,2239.011684,132.7657679,5.284826641,0.293526763,4.991299878,0,16.06032036,,1732.731118,717.6051661,1126.696247,13.35290611,0.003501721,8374.598637,,,,,,,,,,,
2010,216,2010-08-04,5,C.N,T,0.824,539.2316117,35.34336653,675.2036402,45.89051229,4.820682201,0,1.94871367,2.871968531,5.988085535,,1139.397672,367.2808946,1018.980531,17.13733773,0.447583618,7309.923243,,,,,,,,,,,
2011,152,2011-06-01,1,C.N,T,0.90938,1321.287315,60.95417409,6229.735282,413.0145612,7.63556631,4.512929939,0,3.122636371,30.79812211,130.1249866,1193.843889,736.9877611,2581.788062,43.93095428,1.120476424,5245.620452,6.0873879,47.406645,0.8117179,45.3989849,1.771668767,,,,,-2.91154,-2.3951
2011,152,2011-06-01,2,C.N,T,0.857,799.1382779,61.22285798,3389.572914,209.569986,33.1780591,23.27021408,6.90821862,2.999626398,115.1953649,88.23957576,1751.853678,521.7865428,2314.453508,45.41596716,1.434567287,5243.374248,4.974289,47.28,0.635,45.19668782,2.076619329,45.51,2.06,,,,0.0479328
